| Sector | Object_Name | AGN_Type | Chi2_Flux/StdDev | Reduced_Chi2_Flux/StdDev | Chi2_Flux/Errors | Reduced_Chi2_Flux/Errors |
| 20 | PGC2532265 | S2 | 1166.4055 | 1.0003 | 4785.5619 | 4.1007 |
| 20 | PGC2585390 | S2 | 1249.7245 | 1.0972 | 5741.1765 | 5.0361 |
| 20 | PGC2600291 | S2 | 1225.3790 | 1.0411 | 4460.8823 | 3.7868 |
| 20 | PGC2633897 | S2 | 1207.6413 | 1.0304 | 4044.2989 | 3.4478 |
| 20 | PGC2560827 | S2 | 1186.8874 | 1.0075 | 3666.5299 | 3.1099 |
| 20 | PGC3137183 | S2 | 1192.3251 | 1.0191 | 4735.7639 | 4.0442 |
| 20 | PGC2647147 | S2 | 1219.9660 | 1.0392 | 4402.7771 | 3.7470 |
| 20 | PGC2487727 | S2 | 1833.0323 | 1.5561 | 14427.0510 | 12.2367 |
| 20 | PGC3136419 | S2 | 1227.0489 | 1.0425 | 5779.6462 | 4.9063 |
| 20 | PGC3138144 | S2 | 1192.6911 | 1.0159 | 4281.0664 | 3.6435 |
| 20 | PGC059581 | S2 | 1179.6964 | 1.0023 | 6824.9361 | 5.7937 |
| 20 | SDSSJ172630.22+615344.1 | S2 | 1235.8316 | 1.0554 | 9469.7356 | 8.0800 |
| 20 | PGC060453 | S2 | 1178.6415 | 1.0040 | 4526.6597 | 3.8525 |
| 20 | UGC10889 | S2 | 1273.1217 | 1.0817 | 5506.2227 | 4.6742 |
| 20 | SDSSJ171832.85+531304.6 | S1.8 | 1207.8955 | 1.0315 | 6126.7205 | 5.2276 |
| 20 | PGC2435608 | S2 | 1274.6498 | 1.1162 | 6392.1481 | 5.5924 |
| 20 | PGC2506355 | S2 | 1212.3483 | 1.0309 | 4428.1307 | 3.7622 |
| 20 | PGC2576659 | S2 | 1202.8077 | 1.0219 | 5783.8798 | 4.9099 |
| 20 | PGC2507362 | S2 | 1325.8674 | 1.1265 | 5448.0507 | 4.6248 |
| 20 | PGC3134409 | S2 | 1175.2988 | 1.0003 | 4069.8721 | 3.4608 |
| 20 | PGC2629563 | S2 | 1213.0656 | 1.0650 | 7140.1015 | 6.2632 |
| 20 | PGC3137603 | S2 | 1303.3923 | 1.1112 | 4582.5877 | 3.9034 |
| 20 | SDSSJ172436.53+633724.6 | S2 | 1222.9812 | 1.0408 | 6049.6848 | 5.1443 |
| 20 | PGC2440507 | S2 | 1583.1223 | 1.3405 | 34193.7019 | 28.9287 |
| 20 | PGC2596729 | S2 | 1182.7155 | 1.0109 | 4281.0742 | 3.6559 |
| 20 | PGC060599 | S2 | 1302.8303 | 1.1193 | 5041.8031 | 4.3277 |
| 20 | PGC3136130 | S2 | 1301.4816 | 1.1058 | 5030.6491 | 4.2705 |
| 20 | PGC3137966 | S2 | 1202.7195 | 1.0236 | 4017.4481 | 3.4162 |
| 20 | PGC2816183 | S1.8 | 1180.3724 | 1.0020 | 4823.9225 | 4.0915 |
| 20 | PGC2669339 | S2 | 1180.6264 | 1.0074 | 4847.8469 | 4.1329 |
| 20 | PGC3137651 | S2 | 1177.0007 | 1.0000 | 13170.8303 | 11.1807 |
| 20 | PGC3138317 | S2 | 1181.4807 | 1.0107 | 4598.8393 | 3.9306 |
| 20 | PGC3135717 | S2 | 1166.3983 | 1.0038 | 3982.6503 | 3.4245 |
| 20 | PGC2471297 | S2 | 1236.9942 | 1.0573 | 4854.1065 | 4.1453 |
| 20 | PGC2495397 | S2 | 1346.8885 | 1.1414 | 5079.2670 | 4.3008 |
| 20 | PGC060005 | S2 | 1181.6923 | 1.0091 | 3875.2646 | 3.3065 |
| 20 | PGC3136754 | S2 | 1372.0767 | 1.1657 | 27583.4584 | 23.4155 |
| 20 | PGC2533337 | S2 | 1489.2318 | 1.2728 | 5224.7831 | 4.4618 |
| 20 | SDSSJ173707.88+574832.5 | S2 | 1221.9715 | 1.0391 | 11066.8953 | 9.4026 |
| 20 | PGC2602568 | S2 | 1254.3797 | 1.0666 | 4062.3336 | 3.4514 |
| 20 | 2MASXJ17160586+6344410 | S2 | 1191.5464 | 1.0149 | 4255.3571 | 3.6216 |
| 20 | PGC3137112 | S2 | 1217.0492 | 1.0340 | 5782.4150 | 4.9087 |
| 20 | PGC059909 | S2 | 1169.8020 | 1.0015 | 5322.8897 | 4.5534 |
| 20 | PGC059917 | S2 | 1343.4029 | 1.1512 | 4641.8983 | 3.9742 |
| 20 | PGC060581 | S2 | 1182.2760 | 1.0079 | 3917.2519 | 3.3367 |
| 20 | SDSSJ172908.33+571901.0 | S2 | 2356.6348 | 2.0074 | 24761.5258 | 21.0736 |
| 20 | PGC2447626 | S2 | 1263.7555 | 1.0811 | 4907.8139 | 4.1947 |
| 20 | PGC2642561 | S2 | 1196.4957 | 1.0174 | 4699.4121 | 3.9927 |
| 20 | PGC2442477 | S2 | 1260.3737 | 1.0856 | 4223.0444 | 3.6343 |
| 20 | PGC3137130 | S2 | 1231.7029 | 1.0939 | 7306.5215 | 6.4832 |
| 20 | PGC3136618 | S2 | 1177.0298 | 1.0000 | 4052.2822 | 3.4400 |
| 20 | PGC3137099 | S2 | 1201.3846 | 1.0225 | 4532.6735 | 3.8543 |
| 20 | PGC3138088 | S2 | 1179.1942 | 1.0002 | 14334.2117 | 12.1476 |
| 20 | PGC3136032 | S2 | 1268.9232 | 1.0790 | 5155.0206 | 4.3798 |
| 20 | PGC3139171 | S2 | 1196.5173 | 1.0174 | 6020.2493 | 5.1149 |
| 20 | PGC2586571 | S2 | 1185.2911 | 1.0079 | 4441.5978 | 3.7737 |
| 20 | PGC2659173 | S2 | 1249.3002 | 1.0596 | 398957.9487 | 338.1000 |
| 20 | PGC2562939 | S2 | 1208.0363 | 1.0246 | 7663.0453 | 6.4941 |
| 20 | PGC3137002 | S2 | 1190.9672 | 1.0232 | 5205.4349 | 4.4682 |
| 20 | SDSSJ172419.94+551058.7 | S2 | 1190.3398 | 1.0306 | 5392.8830 | 4.6651 |
| 20 | 2MASXJ17335884+5830269 | S2 | 1186.0026 | 1.0068 | 38357.4529 | 32.5339 |
| 20 | PGC3136476 | S2 | 1175.1862 | 1.0002 | 4102.9152 | 3.4889 |
| 20 | PGC2449352 | S2 | 1172.5905 | 1.0005 | 3782.8572 | 3.2249 |
| 20 | PGC3137632 | S2 | 1193.0052 | 1.0153 | 5087.6115 | 4.3262 |
| 20 | PGC2591970 | S2 | 1431.0233 | 1.2252 | 5856.5208 | 5.0099 |
| 20 | PGC3136019 | S2 | 1232.1483 | 1.0486 | 4293.6587 | 3.6511 |
| 20 | SDSSJ172040.35+611443.7 | S2 | 1207.2191 | 1.0301 | 4412.6954 | 3.7619 |
| 20 | PGC059755 | S2 | 1173.6375 | 1.0066 | 4538.2475 | 3.8888 |
| 20 | PGC2642465 | S2 | 1418.5916 | 1.2042 | 4850.6740 | 4.1142 |
| 20 | SDSSJ173938.64+544208.6 | S2 | 1333.0075 | 1.1345 | 5348.5172 | 4.5481 |
| 20 | PGC3137785 | S2 | 1169.0486 | 1.0000 | 4132.3873 | 3.5320 |
| 20 | PGC2644384 | S2 | 1175.2709 | 1.0002 | 4016.7381 | 3.4156 |
| 20 | PGC2582037 | S2 | 1208.8797 | 1.0253 | 6463.3616 | 5.4774 |
| 20 | PGC2603268 | S2 | 1236.4594 | 1.0505 | 4378.0352 | 3.7165 |
| 20 | PGC2543407 | S2 | 1213.7441 | 1.0339 | 5130.2711 | 4.3662 |
| 20 | PGC3137947 | S2 | 1330.9956 | 1.1337 | 4750.3944 | 4.0429 |
| 20 | PGC3135967 | S2 | 1223.6453 | 1.0432 | 4171.0500 | 3.5529 |
| 20 | PGC3137527 | S2 | 1366.2546 | 1.1578 | 5193.0262 | 4.3971 |
| 20 | PGC2575530 | S2 | 1186.3485 | 1.0079 | 6857.7172 | 5.8215 |
| 20 | PGC060179 | S2 | 1177.6781 | 1.0031 | 4470.5324 | 3.8047 |
| 20 | PGC3136998 | S2 | 1197.0439 | 1.0153 | 3950.1927 | 3.3476 |
| 20 | PGC2566584 | S2 | 1182.5471 | 1.0013 | 3721.9302 | 3.1488 |
| 20 | PGC2594060 | S2 | 1295.9548 | 1.1039 | 4900.4570 | 4.1706 |
| 20 | SDSSJ170000.78+612225.2 | S2 | 1175.0009 | 1.0000 | 4001.9045 | 3.4030 |
| 20 | PGC060399 | S2 | 1119.4182 | 1.0298 | 3420.9092 | 3.1442 |
| 20 | PGC3133752 | S2 | 1100.8312 | 1.0017 | 6616.8503 | 6.0153 |
| 20 | PGC3139346 | S2 | 1300.1979 | 1.1132 | 7096.0058 | 6.0702 |
| 20 | PGC3137340 | S2 | 1428.7680 | 1.2328 | 7092.8138 | 6.1145 |
| 20 | PGC3135979 | S2 | 1164.7503 | 1.0137 | 4978.2114 | 4.3289 |
| 20 | PGC2571583 | S2 | 1231.4380 | 1.0463 | 6589.5642 | 5.5939 |
| 20 | PGC2586909 | S2 | 1168.4862 | 1.0004 | 4104.2641 | 3.5109 |
| 20 | PGC3139318 | S2 | 1307.5117 | 1.1128 | 5992.5961 | 5.0957 |
| 21 | PGC028653 | S2 | 973.9096 | 1.1431 | 3538.4840 | 4.1483 |
| 21 | PGC139262 | S1.5 | 944.6977 | 1.1010 | 3715.8154 | 4.3257 |
| 21 | PGC2099347 | S2 | 886.0123 | 1.0291 | 2888.5576 | 3.3510 |
| 21 | SDSSJ091231.94+451420.6 | S2 | 1169.9304 | 1.0502 | 3617.8120 | 3.2447 |
| 21 | SDSSJ085049.76+462626.9 | S2 | 1109.0611 | 1.0147 | 3726.4023 | 3.4062 |
| 21 | 3C219 | S1.9 | 1131.9975 | 1.0107 | 3689.2266 | 3.2910 |
| 21 | SDSSJ092132.98+441345.1 | S2 | 1204.1318 | 1.0809 | 3476.9747 | 3.1184 |
| 21 | SDSSJ090801.32+434722.6 | S2 | 1140.1426 | 1.0225 | 3579.9521 | 3.2078 |
| 21 | NGC2782 | S2 | 1093.3491 | 1.0003 | 9239.9605 | 8.4460 |
| 21 | SDSSJ084041.04+383819.8 | S2 | 1324.3841 | 1.1804 | 43310.2969 | 38.5666 |
| 21 | PGC2203158 | S2 | 1126.5295 | 1.0058 | 5465.7547 | 4.8758 |
| 21 | SDSSJ084148.92+384602.0 | S2 | 1184.6354 | 1.0615 | 4871.6125 | 4.3613 |
| 21 | SDSSJ092014.11+453157.2 | S2 | 1140.3349 | 1.0246 | 3426.2500 | 3.0756 |
| 21 | 3C223.1 | S2 | 1149.9040 | 1.0350 | 4159.2580 | 3.7403 |
| 21 | NGC2622 | S1.8 | 1103.0570 | 1.5781 | 4739.2098 | 6.7703 |
| 21 | PGC024727 | S2 | 739.7467 | 1.0419 | 2521.2384 | 3.5460 |
| 21 | PGC2820096 | S2 | 797.6204 | 1.1140 | 4181.2546 | 5.8316 |
| 21 | PGC087423 | S2 | 802.9267 | 1.1357 | 3620.4333 | 5.1136 |
| 21 | PGC087421 | S2 | 949.7984 | 1.3377 | 6033.9407 | 8.4866 |
| 21 | PGC024369 | S2 | 798.5429 | 1.1279 | 3225.3088 | 4.5491 |
| 21 | PGC028004 | S2 | 1287.6971 | 1.1518 | 4238.4246 | 3.7877 |
| 21 | PGC029600 | S1.5 | 1137.0624 | 1.0098 | 3807.7612 | 3.3787 |
| 21 | PGC1863160 | S2 | 1159.2270 | 1.0213 | 5224.7179 | 4.5992 |
| 21 | PGC3138556 | S2 | 1339.8665 | 1.0992 | 5505.8321 | 4.5130 |
| 21 | PGC3138703 | S2 | 1440.4473 | 1.2187 | 6542.5311 | 5.5305 |
| 21 | PGC2616039 | S2 | 1350.0991 | 1.1223 | 4897.3202 | 4.0675 |
| 21 | PGC2816009 | S2 | 1273.1766 | 1.0505 | 5063.2808 | 4.1742 |
| 21 | SDSSJ104505.39+561118.3 | S2 | 1339.4625 | 1.0934 | 5552.8153 | 4.5292 |
| 21 | PGC036772 | S2 | 1419.0742 | 1.1632 | 6744.4409 | 5.5237 |
| 21 | SDSSJ115718.35+600345.6 | S2 | 1354.8249 | 1.1206 | 4935.5399 | 4.0790 |
| 21 | PGC035432 | S2 | 1262.0788 | 1.0328 | 5283.9995 | 4.3205 |
| 21 | PGC2500941 | S2 | 1301.1942 | 1.0754 | 8679.3640 | 7.1671 |
| 21 | PGC3138880 | S2 | 1265.1146 | 1.0353 | 5245.5025 | 4.2890 |
| 21 | SDSSJ115323.95+583138.4 | S1.5 | 1222.0000 | 1.0000 | 4512.1928 | 3.6894 |
| 21 | PGC3095994 | S2 | 1236.0843 | 1.0049 | 5100.9953 | 4.1438 |
| 21 | NGC3982 | S1.9 | 1355.7371 | 1.1004 | 6559.0562 | 5.3196 |
| 21 | PGC3138515 | S2 | 1194.0021 | 1.0034 | 5916.2401 | 4.9675 |
| 21 | PGC035858 | S2 | 1199.9324 | 1.0008 | 4315.6333 | 3.5964 |
| 21 | PGC036114 | S1.5 | 1240.9987 | 1.0089 | 33742.2372 | 27.4104 |
| 21 | PGC3138266 | S2 | 1230.4623 | 1.0102 | 6241.6438 | 5.1203 |
| 21 | PGC3138388 | S2 | 1562.1600 | 1.2857 | 6821.3595 | 5.6097 |
| 21 | PGC2815973 | S2 | 1240.2127 | 1.0042 | 19352.2354 | 15.6571 |
| 21 | PGC035468 | S1.5 | 1258.1350 | 1.0313 | 7103.8484 | 5.8181 |
| 21 | PGC2644989 | S2 | 1293.1144 | 1.0617 | 5277.7372 | 4.3296 |
| 21 | PGC2674540 | S2 | 1315.2166 | 1.1427 | 5841.6967 | 5.0709 |
| 21 | PGC2672470 | S2 | 1314.8051 | 1.0795 | 4544.3479 | 3.7279 |
| 21 | PGC3139110 | S2 | 1195.0142 | 1.0025 | 6290.0189 | 5.2724 |
| 21 | PGC2644452 | S2 | 1219.1417 | 1.0076 | 3914.2011 | 3.2322 |
| 21 | PGC3139043 | S2 | 1283.6629 | 1.0600 | 5254.2244 | 4.3352 |
| 21 | PGC2647814 | S2 | 1236.8218 | 1.0359 | 4479.0013 | 3.7481 |
| 21 | PGC2634935 | S2 | 1173.7727 | 1.0127 | 3903.9995 | 3.3655 |
| 21 | PGC3086581 | S2 | 1216.9006 | 1.0024 | 4230.2258 | 3.4817 |
| 21 | PGC2582737 | S2 | 1159.1661 | 1.0635 | 7936.6684 | 7.2747 |
| 21 | PGC2630782 | S2 | 1177.8069 | 1.0535 | 39586.9889 | 35.3771 |
| 21 | PGC3137272 | S2 | 1268.1965 | 1.0757 | 4451.6392 | 3.7726 |
| 21 | PGC2610697 | S2 | 1265.8084 | 1.0342 | 5104.4000 | 4.1669 |
| 21 | PGC3140449 | S2 | 1217.1840 | 1.0220 | 5696.1047 | 4.7786 |
| 21 | PGC3138125 | S2 | 1187.1106 | 1.0035 | 4509.8527 | 3.8090 |
| 21 | PGC097527 | S2 | 1170.2239 | 1.0002 | 5779.3401 | 4.9354 |
| 21 | PGC2680912 | S2 | 1242.4524 | 1.0151 | 5034.5739 | 4.1099 |
| 21 | PGC2660851 | S2 | 1122.5771 | 1.0005 | 5811.5380 | 5.1750 |
| 21 | PGC2678303 | S2 | 1217.6392 | 1.0030 | 4250.2913 | 3.4982 |
| 21 | SDSSJ095432.38+634657.2 | S2 | 1586.0673 | 1.3054 | 5825.6140 | 4.7908 |
| 21 | PGC2664816 | S2 | 1261.1986 | 1.0440 | 4347.8315 | 3.5962 |
| 21 | PGC2681948 | S2 | 1220.5844 | 1.0005 | 4712.2813 | 3.8594 |
| 21 | SDSSJ103639.38+640924.7 | S2 | 1288.3270 | 1.0612 | 6584.6601 | 5.4195 |
| 21 | SDSSJ102855.99+571223.7 | S2 | 1244.2474 | 1.0116 | 5086.9051 | 4.1323 |
| 21 | 2MASXJ10041548+6452471 | S2 | 1315.9078 | 1.0911 | 4880.4817 | 4.0435 |
| 21 | PGC2629320 | S2 | 1201.4050 | 1.0804 | 4208.1496 | 3.7809 |
| 21 | PGC2669771 | S2 | 1245.0415 | 1.0307 | 4094.3890 | 3.3866 |
| 21 | PGC2615419 | S2 | 1205.0994 | 1.0001 | 6056.3270 | 5.0218 |
| 21 | PGC3136887 | S2 | 1238.2962 | 1.0183 | 3948.4878 | 3.2444 |
| 21 | PGC3138301 | S2 | 1206.1468 | 1.0010 | 4356.0692 | 3.6120 |
| 21 | PGC3138063 | S2 | 1225.0253 | 1.0058 | 4366.7231 | 3.5822 |
| 21 | 2MASXJ10095472+6444122 | S2 | 1221.3718 | 1.0011 | 5280.0870 | 4.3244 |
| 21 | PGC033338 | S2 | 1217.2030 | 1.0060 | 5985.7112 | 4.9428 |
| 21 | PGC3138800 | S2 | 1135.4114 | 1.0313 | 4759.3247 | 4.3188 |
| 21 | PGC2645885 | S2 | 1573.0648 | 1.3054 | 22309.9599 | 18.4991 |
| 21 | PGC3140129 | S2 | 1686.1784 | 1.3912 | 7567.5833 | 6.2387 |
| 21 | PGC2626392 | S2 | 1202.8167 | 1.0049 | 4492.5398 | 3.7500 |
| 21 | UGC05153 | S2 | 1164.7030 | 1.0006 | 4336.5028 | 3.7223 |
| 21 | PGC2667324 | S2 | 1244.8684 | 1.0179 | 4652.9348 | 3.8014 |
| 21 | PGC2605702 | S2 | 1217.0776 | 1.0001 | 3887.8747 | 3.1920 |
| 21 | SDSSJ093846.43+605722.8 | S2 | 1214.0305 | 1.0000 | 4567.8401 | 3.7595 |
| 21 | PGC2627089 | S2 | 1366.9885 | 1.1420 | 6749.0536 | 5.6336 |
| 21 | PGC2677210 | S2 | 1247.2462 | 1.0282 | 4423.5111 | 3.6437 |
| 21 | PGC2674265 | S2 | 1290.4935 | 1.0613 | 4993.5970 | 4.1032 |
| 21 | SDSSJ110739.89+652851.0 | S2 | 1392.8686 | 1.1343 | 12200.9842 | 9.9276 |
| 21 | PGC3140134 | S2 | 1202.1359 | 1.0001 | 4264.8949 | 3.5452 |
| 21 | PGC2815913 | S2 | 1236.5334 | 1.0045 | 4815.2195 | 3.9085 |
| 21 | SDSSJ095941.73+580545.8 | S2 | 1327.0873 | 1.0781 | 4629.4809 | 3.7577 |
| 21 | PGC2678610 | S2 | 1284.6179 | 1.0599 | 6430.5674 | 5.3014 |
| 21 | PGC2669765 | S1.5 | 1216.5254 | 1.0037 | 3950.4179 | 3.2567 |
| 21 | PGC3137610 | S2 | 1268.0802 | 1.0386 | 5913.8587 | 4.8395 |
| 21 | PGC3137984 | S2 | 1220.4046 | 1.0196 | 4407.2758 | 3.6789 |
| 21 | PGC2659277 | S2 | 1236.5946 | 1.0086 | 8664.0370 | 7.0612 |
| 21 | UGC05904 | S2 | 1362.5973 | 1.1178 | 5626.1641 | 4.6116 |
| 21 | PGC3137480 | S2 | 1303.4752 | 1.0853 | 4239.4700 | 3.5270 |
| 21 | PGC2626480 | S2 | 1232.2504 | 1.0142 | 6610.5522 | 5.4363 |
| 21 | PGC2606281 | S2 | 1271.2111 | 1.0471 | 4198.5374 | 3.4556 |
| 21 | SDSSJ100449.29+642928.5 | S2 | 1218.7675 | 1.0023 | 4342.9561 | 3.5686 |
| 21 | 2MASXJ10100970+6350225 | S2 | 1245.0201 | 1.0272 | 4930.0460 | 4.0643 |
| 21 | PGC3140181 | S2 | 1318.3025 | 1.0797 | 5959.0998 | 4.8765 |
| 21 | PGC3139023 | S2 | 1121.0833 | 1.0010 | 5020.5538 | 4.4786 |
| 21 | PGC2662315 | S2 | 1235.9531 | 1.0139 | 3945.9287 | 3.2344 |
| 21 | PGC2603859 | S2 | 1255.5800 | 1.0241 | 5232.8653 | 4.2648 |
| 21 | PGC2650781 | S2 | 1299.6632 | 1.0804 | 5009.5118 | 4.1607 |
| 21 | PGC3136929 | S2 | 1254.7395 | 1.0310 | 7657.0034 | 6.2865 |
| 21 | PGC3086587 | S2 | 1238.1805 | 1.0292 | 4511.1652 | 3.7468 |
| 21 | PGC3138173 | S2 | 1216.8291 | 1.0007 | 4661.8917 | 3.8306 |
| 21 | PGC031257 | S2 | 1450.6036 | 1.1969 | 6308.5489 | 5.2008 |
| 21 | PGC3139123 | S2 | 1393.7396 | 1.1576 | 4922.5205 | 4.0851 |
| 21 | SDSSJ094350.92+610255.9 | S2 | 1077.8704 | 1.0045 | 6852.1297 | 6.3800 |
| 21 | PGC2606089 | S2 | 1244.2839 | 1.0283 | 4677.8802 | 3.8628 |
| 21 | PGC3136925 | S2 | 1243.6805 | 1.0119 | 4609.8128 | 3.7478 |
| 21 | PGC3137876 | S2 | 1199.6895 | 1.0090 | 4505.1339 | 3.7858 |
| 21 | SDSSJ095224.42+613615.3 | S2 | 1389.1734 | 1.1548 | 5058.5623 | 4.2015 |
| 21 | PGC2685386 | S2 | 1247.1342 | 1.0206 | 5314.4686 | 4.3454 |
| 21 | PGC2633575 | S2 | 1197.5449 | 1.0013 | 5086.0467 | 4.2490 |
| 21 | PGC2667780 | S2 | 1208.2821 | 1.0002 | 4294.8241 | 3.5524 |
| 21 | PGC3140095 | S2 | 1272.8994 | 1.0520 | 4733.4173 | 3.9087 |
| 21 | PGC2650924 | S2 | 1186.9014 | 1.0179 | 4218.1125 | 3.6145 |
| 21 | PGC3137936 | S2 | 1141.0575 | 1.0161 | 3812.8826 | 3.3922 |
| 21 | PGC3136761 | S1.8 | 1084.3042 | 1.0200 | 4336.1252 | 4.0753 |
| 21 | PGC2655256 | S2 | 1233.8305 | 1.0155 | 4727.4912 | 3.8877 |
| 21 | PGC3137956 | S2 | 1448.3794 | 1.1940 | 5466.8748 | 4.5032 |
| 21 | PGC2692807 | S2 | 1692.7683 | 1.4013 | 8739.2379 | 7.2285 |
| 21 | PGC2620465 | S2 | 1291.7278 | 1.0910 | 5194.5662 | 4.3836 |
| 21 | PGC3137466 | S2 | 1208.1033 | 1.0001 | 4660.8470 | 3.8551 |
| 21 | PGC3137073 | S2 | 1189.0082 | 1.0102 | 4214.3314 | 3.5775 |
| 21 | PGC3086444 | S2 | 1238.0851 | 1.0215 | 5629.8873 | 4.6413 |
| 21 | SDSSJ103622.19+635553.0 | S2 | 1226.9186 | 1.0106 | 4065.4596 | 3.3461 |
| 21 | PGC3136938 | S2 | 1266.1417 | 1.0507 | 6471.9013 | 5.3664 |
| 21 | PGC3086540 | S2 | 1227.2690 | 1.0227 | 5022.6395 | 4.1820 |
| 21 | PGC3137667 | S2 | 1162.1084 | 1.0275 | 4101.7842 | 3.6235 |
| 21 | PGC2677315 | S2 | 1229.5732 | 1.0170 | 3805.4430 | 3.1450 |
| 21 | PGC2625582 | S2 | 1079.9330 | 1.0140 | 5175.5029 | 4.8551 |
| 21 | PGC3140445 | S2 | 1201.6472 | 1.0106 | 5872.8461 | 4.9352 |
| 21 | PGC3136827 | S2 | 1356.8814 | 1.1345 | 8237.7638 | 6.8820 |
| 21 | PGC3137479 | S2 | 1405.5109 | 1.1549 | 5172.1802 | 4.2465 |
| 21 | PGC2611157 | S2 | 1224.9004 | 1.0073 | 4739.3395 | 3.8943 |
| 21 | SDSSJ095325.76+640408.3 | S2 | 1365.9872 | 1.1215 | 4308.4335 | 3.5344 |
| 21 | PGC2462328 | S2 | 1262.7174 | 1.0333 | 4506.0338 | 3.6844 |
| 21 | PGC2334487 | S2 | 1238.0763 | 1.0387 | 6543.4106 | 5.4848 |
| 21 | PGC2568765 | S2 | 1055.8012 | 1.0027 | 4453.3486 | 4.2252 |
| 21 | PGC3136645 | S2 | 1217.9379 | 1.0032 | 6041.6532 | 4.9726 |
| 21 | PGC3135292 | S2 | 1257.0924 | 1.0329 | 4153.0380 | 3.4097 |
| 21 | PGC3135656 | S2 | 1198.6698 | 1.0039 | 4177.5231 | 3.4958 |
| 21 | PGC165524 | S2 | 1187.5689 | 1.0056 | 4593.9749 | 3.8866 |
| 21 | PGC3136258 | S2 | 1213.1245 | 1.0009 | 5705.4370 | 4.7036 |
| 21 | PGC2423644 | S2 | 1311.7847 | 1.0674 | 5573.2995 | 4.5311 |
| 21 | SDSSJ090945.14+533023.8 | S2 | 1641.9955 | 1.3459 | 6858.4454 | 5.6171 |
| 21 | PGC2526479 | S2 | 1288.1560 | 1.0456 | 5396.2664 | 4.3765 |
| 21 | PGC3135245 | S2 | 1244.5178 | 1.0209 | 12397.9184 | 10.1622 |
| 21 | PGC3132610 | S2 | 1331.1096 | 1.0857 | 5328.1250 | 4.3424 |
| 21 | PGC3095851 | S2 | 1233.9421 | 1.0024 | 5332.8775 | 4.3286 |
| 21 | PGC3132823 | S2 | 1310.4535 | 1.0654 | 5824.2865 | 4.7313 |
| 21 | PGC2564009 | S2 | 1455.3233 | 1.1919 | 5138.1221 | 4.2047 |
| 21 | PGC2566852 | S2 | 1359.1613 | 1.1187 | 5833.5449 | 4.7973 |
| 21 | PGC2409406 | S2 | 1245.4364 | 1.0150 | 5727.7290 | 4.6643 |
| 21 | PGC3135572 | S2 | 1082.8308 | 1.0008 | 5178.3330 | 4.7815 |
| 21 | PGC3132564 | S2 | 1356.4183 | 1.1064 | 6096.9638 | 4.9690 |
| 21 | PGC2444507 | S2 | 1262.7773 | 1.0393 | 4986.7169 | 4.1009 |
| 21 | PGC3132124 | S2 | 1196.3860 | 1.0217 | 6281.3066 | 5.3595 |
| 21 | SDSSJ094557.03+570803.2 | S2 | 1330.4077 | 1.1133 | 28992.3539 | 24.2411 |
| 21 | PGC3134910 | S2 | 1257.1465 | 1.0204 | 4790.8712 | 3.8855 |
| 21 | PGC2543614 | S2 | 1204.4929 | 1.0312 | 4163.0328 | 3.5612 |
| 21 | 2MASXJ09195832+5801243 | S2 | 1179.6028 | 1.0099 | 5252.1183 | 4.4928 |
| 21 | PGC2393686 | S2 | 1253.0800 | 1.0155 | 5120.5404 | 4.1462 |
| 21 | PGC2560944 | S2 | 1217.9359 | 1.0049 | 3749.9704 | 3.0915 |
| 21 | SDSSJ100329.85+511630.6 | S2 | 1270.5679 | 1.0347 | 4847.2265 | 3.9440 |
| 21 | SDSSJ090509.96+523156.7 | S2 | 1462.1191 | 1.1907 | 5596.4033 | 4.5536 |
| 21 | SDSSJ090153.38+515652.3 | S2 | 1247.2117 | 1.0132 | 5784.1503 | 4.6949 |
| 21 | PGC3132468 | S2 | 1258.6343 | 1.0233 | 9355.3220 | 7.5998 |
| 21 | PGC2495014 | S2 | 1251.3489 | 1.0249 | 5672.8414 | 4.6423 |
| 21 | PGC3132510 | S2 | 1325.8783 | 1.0788 | 5379.7359 | 4.3738 |
| 21 | 2MASXJ09015537+5342501 | S2 | 1272.2454 | 1.0611 | 6193.6844 | 5.1614 |
| 21 | PGC2532201 | S2 | 1543.0659 | 1.2956 | 5007.9409 | 4.2013 |
| 21 | SDSSJ085820.36+523553.6 | S2 | 1445.7862 | 1.1735 | 5906.4665 | 4.7903 |
| 21 | PGC2544590 | S2 | 1225.1772 | 1.0010 | 5400.8858 | 4.4089 |
| 21 | PGC3132167 | S2 | 1207.3448 | 1.0078 | 4189.1826 | 3.4939 |
| 21 | NGC2686A | S2 | 1266.6760 | 1.0591 | 4652.1275 | 3.8865 |
| 21 | SDSSJ094330.66+562530.8 | S2 | 1099.0879 | 1.0028 | 3651.5943 | 3.3287 |
| 21 | PGC2401118 | S2 | 1226.2703 | 1.0002 | 7280.9983 | 5.9340 |
| 21 | PGC2407546 | S2 | 1336.2006 | 1.0863 | 5179.0986 | 4.2072 |
| 21 | PGC2398998 | S2 | 1230.8295 | 1.0039 | 4897.7481 | 3.9916 |
| 21 | PGC3132757 | S2 | 1278.8313 | 1.0372 | 5384.4079 | 4.3634 |
| 21 | PGC2488427 | S2 | 1263.5661 | 1.0298 | 4985.9112 | 4.0602 |
| 21 | PGC2387525 | S2 | 1230.1750 | 1.0050 | 4870.6916 | 3.9761 |
| 21 | PGC3133062 | S2 | 1271.7063 | 1.0398 | 5708.6810 | 4.6640 |
